Popularity,danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
54.0,0.706,0.329,-10.07,1,0.0286,0.734,0.102,0.232,130.03,3.64045,4,0
50.0,0.283,0.221,-15.344,1,0.0423,0.841,0.0975,0.299,80.413,4.966883333,4,0
45.0,0.633,0.304,-11.947,1,0.031,0.846,0.112,0.355,119.837,3.673433333,4,0
46.0,0.579,0.325,-9.835,1,0.0284,0.721,0.403,0.428,79.985,4.22783333,4,0
63.0,0.712,0.298,-8.363,1,0.0407,0.779,0.115,0.568,125.019,3.50178333,4,0
33.0,0.576,0.451,-9.024,0,0.0275,0.415,0.128,0.302,109.98,3.108483333,4,0
25.0,0.508,0.65,-9.123,1,0.0286,0.404,0.0664,0.173,99.925,3.987,4,0
12.0,0.699,0.662,-6.464,1,0.0364,0.00954,0.107,0.224,101.997,2.2353,4,0
20.0,0.543,0.442,-12.003,1,0.0259,0.839,0.148,0.388,110.036,6.656,4,0
21.0,0.613,0.487,-10.833,1,0.0473,0.788,0.104,0.477,90.029,6.377783333,4,0
43.81058053029821,0.351,0.293,-11.491,0,0.029,0.688,0.111,0.211,146.868,3.70471667,4,0
45.0,0.527,0.15,-10.357,1,0.0302,0.876,0.125,0.269,93.048,3.7828,4,0
22.0,0.728,0.668,-11.076,0,0.0491,0.312,0.0802,0.409,125.005,3.424,4,0
43.81058053029821,0.251,0.316,-17.171,1,0.0361,0.843,0.0678,0.0547,87.966,13.02328333,4,0
12.0,0.567,0.706,-6.778,0,0.0351,0.0325,0.112,0.281,93.003,5.14475,4,0
43.81058053029821,0.726,0.603,-5.446,1,0.0307,0.607,0.0925,0.909,133.49,6.272216667,4,0
16.0,0.44,0.757,-5.553,1,0.0498,0.755,0.111,0.528,124.775,5.68835,4,0
47.0,0.747,0.228,-10.742,0,0.0343,0.83,0.0947,0.45,116.072,2.50861667,4,0
20.0,0.53,0.539,-13.082,1,0.0413,0.462,0.334,0.321,166.018,4.240966667,4,0
30.0,0.8,0.382,-10.219,1,0.0277,0.382,0.0855,0.524,111.944,3.8544,4,0
34.0,0.427,0.0767,-13.472,0,0.0442,0.981,0.0599,0.352,104.699,3.779116667,4,0
43.81058053029821,0.566,0.345,-15.697,1,0.03,0.852,0.189,0.396,123.84,3.952216667,4,0
31.0,0.381,0.628,-6.933,1,0.0505,0.18,0.208,0.516,77.361,4.520966667,4,0
55.0,0.408,0.363,-13.949,1,0.0284,0.528,0.0868,0.212,131.249,6.14156667,4,0
32.0,0.424,0.319,-9.239,1,0.0251,0.722,0.142,0.385,102.337,3.942216667,3,0
13.0,0.559,0.914,-8.685,0,0.0415,0.602,0.686,0.83,130.489,5.638883333,4,0
16.0,0.554,0.626,-7.793,1,0.0324,0.0304,0.179,0.0386,111.004,5.914666667,4,0
21.0,0.458,0.517,-12.141,1,0.0407,0.0284,0.0415,0.339,149.896,4.46685,4,0
49.0,0.381,0.224,-14.677,0,0.0472,0.922,0.0842,0.109,123.663,3.78795,4,0
61.0,0.396,0.198,-9.096,1,0.031,0.912,0.0972,0.19,138.624,3.92645,3,0
25.0,0.629,0.423,-9.879,1,0.0274,0.624,0.0853,0.235,139.907,3.8527,4,0
43.81058053029821,0.667,0.494,-11.286,1,0.0283,0.613,0.0589,0.411,100.111,3.8994,4,0
18.0,0.567,0.311,-10.278,1,0.0409,0.825,0.0989,0.317,93.483,4.887333333,4,0
43.81058053029821,0.486,0.673,-5.051,1,0.036,0.236,0.126,0.307,99.962,3.3,3,0
39.0,0.569,0.48,-7.533,1,0.0412,0.781,0.1,0.353,123.7,3.913783333,5,0
33.0,0.381,0.565,-8.546,1,0.0314,0.577,0.127,0.451,78.045,2.097333333,4,0
26.0,0.255,0.537,-11.189,1,0.0835,0.428,0.0608,0.499,75.634,3.38065,4,0
30.0,0.258,0.321,-11.629,0,0.0307,0.612,0.453,0.0641,70.015,3.1551,3,0
43.81058053029821,0.507,0.471,-9.256,0,0.035,0.622,0.0723,0.413,159.876,6.324216667,4,0
47.0,0.738,0.43,-9.749,1,0.0295,0.377,0.0945,0.374,114.992,3.56178333,4,0
43.81058053029821,0.629,0.551,-9.44,1,0.0321,0.685,0.0889,0.698,81.995,3.89488333,4,0
55.0,0.354,0.206,-11.799,1,0.0365,0.779,0.0959,0.202,139.056,4.32598333,4,0
33.0,0.753,0.48,-8.433,0,0.0435,0.933,0.287,0.358,136.798,3.450966667,4,0
41.0,0.42,0.451,-9.217,0,0.0271,0.529,0.144,0.331,71.996,4.14435,4,0
28.0,0.362,0.724,-7.532,1,0.0375,0.164,0.103,0.45,98.105,5.144866667,4,0
21.0,0.581,0.687,-5.4,1,0.105,0.229,0.109,0.187,76.014,4.01,4,0
63.0,0.628,0.248,-13.304,1,0.032,0.814,0.111,0.646,125.298,2.83695,4,0
23.0,0.507,0.75,-8.351,0,0.0446,0.0866,0.0943,0.487,127.939,3.28125,4,0
3.0,0.642,0.214,-9.25,1,0.198,0.909,0.122,0.38,80.444,2.49671667,4,0
60.0,0.419,0.269,-9.388,1,0.0356,0.626,0.116,0.152,121.695,3.087133333,4,0
38.0,0.507,0.44,-8.975,1,0.043,0.356,0.103,0.416,169.474,3.9906,4,0
34.0,0.521,0.51,-8.141,1,0.0296,0.0179,0.292,0.319,125.911,4.306216667,4,0
17.0,0.71,0.418,-10.428,1,0.0439,0.479,0.111,0.126,131.994,6.682616667,3,0
42.0,0.614,0.465,-10.248,1,0.0282,0.48,0.098,0.103,120.0,4.419333333,4,0
50.0,0.446,0.239,-11.092,1,0.0435,0.942,0.11,0.575,75.54,3.91293333,4,0
6.0,0.564,0.597,-9.464,1,0.0399,0.0759,0.106,0.232,120.061,9.184883333,4,0
43.81058053029821,0.577,0.306,-10.694,0,0.0592,0.547,0.109,0.117,103.065,3.53845,4,0
34.0,0.466,0.69,-7.007,1,0.0351,0.529,0.102,0.385,134.899,5.988183333,3,0
53.0,0.614,0.546,-6.858,1,0.0296,0.625,0.0957,0.435,87.353,3.155483333,4,0
33.0,0.706,0.535,-9.643,1,0.0347,0.139,0.309,0.687,116.001,3.7875,3,0
46.0,0.673,0.357,-7.087,1,0.0288,0.434,0.313,0.547,107.984,2.72236667,3,0
16.0,0.547,0.513,-12.074,1,0.0299,0.591,0.0562,0.0748,127.953,4.914266667,4,0
43.81058053029821,0.688,0.435,-11.359,1,0.0323,0.449,0.113,0.435,103.239,2.43888333,4,0
59.0,0.603,0.494,-10.27,1,0.0301,0.428,0.0894,0.729,147.814,3.58266667,4,0
40.0,0.699,0.743,-8.258,0,0.0377,0.258,0.187,0.736,108.157,2.8997,4,0
30.0,0.344,0.656,-4.657,1,0.0586,0.082,0.211,0.39,139.048,4.2605,4,0
46.0,0.601,0.321,-11.354,1,0.0441,0.528,0.115,0.519,169.739,3.703383333,3,0
48.0,0.581,0.297,-7.681,1,0.0354,0.251,0.123,0.329,95.691,3.6952,4,0
51.0,0.546,0.411,-9.308,1,0.0475,0.701,0.0955,0.528,79.785,3.6417,4,0
42.0,0.362,0.317,-10.549,0,0.0319,0.917,0.112,0.314,102.415,3.708833333,4,0
43.0,0.208,0.442,-13.192,1,0.0308,0.658,0.131,0.534,82.067,2.863116667,5,0
23.0,0.386,0.761,-4.266,0,0.0433,0.553,0.0729,0.227,129.935,5.26755,3,0
43.81058053029821,0.609,0.588,-8.016,1,0.0537,0.191,0.106,0.637,154.377,3.78533333,4,0
44.0,0.537,0.267,-14.06,0,0.031,0.695,0.0983,0.219,135.966,3.65688333,4,0
55.0,0.476,0.318,-10.953,1,0.0304,0.78,0.104,0.311,126.495,3.55045,4,0
71.0,0.626,0.816,-10.593,1,0.131,0.237,0.104,0.798,105.307,2.74688333,4,0
37.0,0.559,0.457,-9.995,1,0.0291,0.517,0.105,0.457,105.034,3.816633333,4,0
24.0,0.643,0.691,-9.628,0,0.0299,0.242,0.222,0.656,96.003,5.686216667,4,0
27.0,0.553,0.616,-6.169,1,0.0344,0.0117,0.162,0.29,84.954,2.9084,4,0
56.0,0.663,0.26,-11.577,1,0.0312,0.84,0.111,0.32,118.061,3.6224,4,0
43.81058053029821,0.447,0.331,-12.581,1,0.033,0.272,0.272,0.168,127.867,4.68666667,4,0
38.0,0.287,0.762,-7.121,1,0.0874,0.392,0.287,0.262,73.054,2.641283333,4,0
43.81058053029821,0.642,0.502,-12.785,0,0.0341,0.159,0.126,0.413,104.997,7.2,4,0
53.0,0.532,0.844,-6.445,1,0.0398,0.00757,0.173,0.661,109.966,3.59155,4,0
6.0,0.408,0.616,-9.942,1,0.165,0.161,0.089,0.379,160.173,3.0,4,0
43.81058053029821,0.585,0.136,-12.928,0,0.0327,0.893,0.128,0.116,124.708,4.56533333,4,0
44.0,0.745,0.61,-6.635,1,0.028,0.446,0.0924,0.781,117.008,3.03,4,0
52.0,0.53,0.283,-11.962,1,0.0367,0.876,0.106,0.282,114.982,3.60288333,4,0
18.0,0.29,0.816,-3.916,0,0.0465,0.0416,0.0894,0.0671,132.803,6.875733333,4,0
25.0,0.513,0.573,-8.069,0,0.0486,0.902,0.0724,0.551,80.027,11.2,4,0
57.0,0.585,0.233,-15.949,1,0.028,0.892,0.114,0.481,140.666,4.45221667,4,0
63.0,0.409,0.172,-16.44,0,0.0389,0.922,0.111,0.352,132.151,3.82155,4,0
46.0,0.653,0.5,-9.179,1,0.0257,0.104,0.0892,0.347,131.045,3.72626667,4,0
40.0,0.302,0.0783,-14.968,1,0.0325,0.956,0.12,0.231,140.485,1.96266667,5,0
48.0,0.603,0.443,-7.73,1,0.0288,0.533,0.097,0.421,134.891,4.103783333,4,0
60.0,0.685,0.25,-15.138,1,0.0416,0.911,0.108,0.317,103.387,3.11325,4,0
63.0,0.499,0.21,-9.122,1,0.042,0.891,0.726,0.39,140.23,4.76445,3,0
52.0,0.536,0.286,-12.444,1,0.0287,0.41,0.136,0.242,89.74,3.36045,4,0
43.81058053029821,0.517,0.347,-12.153,0,0.0286,0.24,0.131,0.273,130.188,4.76845,4,0
13.0,0.408,0.716,-6.049,1,0.0438,0.599,0.0764,0.332,113.932,3.916666667,4,0
34.0,0.674,0.231,-14.035,1,0.0308,0.924,0.119,0.26,130.029,3.50365,4,0
36.0,0.452,0.205,-10.901,1,0.0524,0.899,0.108,0.548,179.224,3.77445,3,0
27.0,0.392,0.588,-5.218,0,0.0406,0.46,0.0842,0.246,133.117,3.638816667,4,0
38.0,0.564,0.368,-10.228,1,0.0281,0.587,0.18,0.544,139.01,3.497283333,4,0
19.0,0.597,0.481,-11.095,0,0.0464,0.651,0.0764,0.459,100.056,5.636966667,4,0
8.0,0.382,0.798,-7.308,1,0.0661,0.0927,0.143,0.521,135.009,4.963916667,4,0
43.81058053029821,0.727,0.338,-13.887,1,0.0454,0.79,0.105,0.646,122.421,2.22511667,4,0
12.0,0.427,0.634,-7.257,1,0.0534,0.508,0.13,0.38,169.933,6.686216667,4,0
49.0,0.573,0.341,-11.324,1,0.0327,0.854,0.107,0.334,128.989,3.479116667,4,0
25.0,0.352,0.483,-9.116,1,0.0542,0.136,0.112,0.362,164.016,3.258816667,4,0
24.0,0.59,0.108,-14.382,1,0.0291,0.935,0.113,0.336,86.294,3.257783333,4,0
51.0,0.301,0.212,-14.013,1,0.0405,0.962,0.113,0.336,181.378,4.6042,4,0
44.0,0.446,0.241,-12.103,1,0.031,0.596,0.131,0.118,124.355,3.97733333,4,0
40.0,0.642,0.688,-6.38,1,0.0292,0.319,0.119,0.874,98.06,3.067333333,4,0
49.0,0.748,0.268,-9.687,1,0.0299,0.839,0.126,0.193,118.017,4.286,4,0
47.0,0.485,0.307,-13.129,1,0.0565,0.663,0.123,0.132,80.171,4.3,4,0
52.0,0.36,0.209,-12.289,1,0.0322,0.77,0.129,0.213,75.349,3.61245,4,0
31.0,0.535,0.153,-14.438,0,0.0285,0.88,0.0821,0.297,110.031,4.596683333,4,0
24.0,0.262,0.471,-7.795,1,0.0331,0.824,0.109,0.27,170.356,6.357333333,4,0
19.0,0.537,0.502,-13.158,1,0.0296,0.747,0.0911,0.349,149.893,6.282616667,4,0
49.0,0.375,0.636,-5.973,0,0.0273,0.174,0.236,0.493,148.101,3.098,4,0
62.0,0.325,0.201,-11.595,0,0.0282,0.758,0.0977,0.172,81.869,3.73155,4,0
28.0,0.462,0.659,-7.343,1,0.0268,0.526,0.231,0.72,82.984,3.02925,4,0
46.0,0.606,0.204,-15.159,1,0.0416,0.717,0.127,0.434,130.078,3.6687,4,0
28.0,0.686,0.51,-7.495,1,0.0287,0.392,0.0867,0.835,97.993,3.578033333,4,0
43.81058053029821,0.266,0.0596,-18.515,1,0.0363,0.905,0.132,0.143,181.74,3.36555,3,0
64.0,0.259,0.241,-15.955,1,0.042,0.554,0.0849,0.275,178.453,3.58821667,3,0
67.0,0.702,0.244,-15.286,0,0.0355,0.431,0.0963,0.444,141.317,3.36911667,4,0
57.0,0.62,0.403,-6.998,0,0.0393,0.636,0.128,0.528,135.84,3.85023333,4,0
38.0,0.526,0.357,-9.876,1,0.0269,0.54,0.119,0.293,142.607,3.661333333,4,0
43.81058053029821,0.425,0.369,-11.876,1,0.0379,0.183,0.112,0.65,176.625,2.07821667,3,0
5.0,0.498,0.167,-16.381,1,0.0282,0.896,0.136,0.352,85.35,3.03956667,4,0
63.0,0.553,0.506,-13.271,0,0.046,0.144,0.438,0.51,143.278,3.77021667,4,0
39.0,0.655,0.127,-11.036,1,0.0467,0.919,0.105,0.436,150.407,2.9844,4,0
43.81058053029821,0.531,0.553,-10.379,0,0.04,0.447,0.112,0.357,171.962,4.616283333,4,0
42.0,0.473,0.287,-10.359,1,0.0272,0.268,0.17,0.353,82.796,3.626,4,0
13.0,0.725,0.625,-8.484,1,0.0477,0.651,0.13,0.206,129.992,5.096,4,0
57.0,0.552,0.356,-7.608,1,0.027,0.852,0.173,0.196,109.763,3.8694,4,0
42.0,0.412,0.348,-10.229,1,0.029,0.255,0.103,0.427,137.469,5.009783333,4,0
37.0,0.65,0.616,-8.857,0,0.031,0.0923,0.118,0.906,149.924,3.20755,4,0
38.0,0.388,0.458,-10.313,1,0.0292,0.299,0.101,0.361,85.688,5.829766667,4,0
36.0,0.471,0.211,-13.377,1,0.0362,0.912,0.15,0.299,145.539,4.795116667,4,0
5.0,0.583,0.216,-13.345,1,0.0324,0.895,0.102,0.173,88.393,4.139766667,4,0
49.0,0.639,0.431,-12.494,1,0.0489,0.414,0.0867,0.526,144.048,4.58111667,4,0
7.0,0.526,0.453,-10.678,1,0.027,0.476,0.103,0.478,95.016,1.027483333,4,0
56.0,0.572,0.243,-12.085,1,0.0282,0.93,0.0908,0.46,99.825,2.68035,4,0
22.0,0.487,0.773,-8.194,1,0.0441,0.0516,0.233,0.565,169.981,2.35765,4,0
36.0,0.373,0.436,-14.528,1,0.0344,0.781,0.149,0.382,99.793,2.74,4,0
36.0,0.431,0.37,-10.826,1,0.0343,0.424,0.134,0.384,96.242,3.867783333,4,0
36.0,0.406,0.341,-7.747,1,0.0349,0.681,0.0789,0.286,148.654,4.11888333,4,0
22.0,0.682,0.747,-4.948,1,0.0552,0.294,0.353,0.869,134.974,3.249183333,4,0
49.0,0.479,0.177,-11.266,1,0.036,0.963,0.116,0.136,124.033,4.10156667,3,0
41.0,0.425,0.284,-12.225,1,0.0287,0.89,0.112,0.206,97.976,2.956466667,4,0
57.0,0.447,0.458,-8.532,0,0.0702,0.585,0.105,0.158,129.861,4.29755,4,0
40.0,0.44,0.478,-16.361,1,0.0326,0.363,0.121,0.54,160.107,3.708333333,4,0
22.0,0.494,0.424,-10.189,1,0.0326,0.143,0.1,0.176,119.981,3.530566667,4,0
41.0,0.36,0.332,-12.87,1,0.029,0.796,0.104,0.632,71.516,3.645666667,4,0
31.0,0.692,0.589,-9.759,0,0.0528,0.544,0.0761,0.512,103.034,5.126216667,4,0
43.81058053029821,0.784,0.213,-10.78,0,0.0422,0.925,0.393,0.339,135.854,3.16045,4,0
17.0,0.613,0.468,-18.152,1,0.0464,0.0572,0.0932,0.461,104.997,6.770933333,4,0
47.0,0.547,0.835,-7.033,1,0.0372,0.0731,0.111,0.388,177.143,4.113333333,4,0
43.0,0.594,0.592,-8.136,0,0.0454,0.369,0.13,0.523,100.214,3.422666667,4,0
9.0,0.558,0.378,-11.554,1,0.0255,0.579,0.101,0.247,81.938,5.10645,4,0
37.0,0.595,0.256,-15.509,1,0.0545,0.895,0.111,0.457,78.343,6.178883333,4,0
50.0,0.591,0.415,-6.936,1,0.0437,0.424,0.111,0.197,90.483,3.3512,4,0
44.0,0.566,0.646,-9.456,1,0.0308,0.646,0.168,0.572,114.844,3.708233333,4,0
43.81058053029821,0.593,0.273,-9.239,1,0.0292,0.893,0.104,0.209,60.983,4.23035,4,0
49.0,0.771,0.221,-10.144,1,0.0382,0.908,0.294,0.431,99.793,2.5794,4,0
66.0,0.567,0.434,-12.755,0,0.0349,0.86,0.115,0.254,82.459,4.53911667,4,0
59.0,0.563,0.26,-5.856,1,0.0391,0.518,0.146,0.616,145.561,3.77045,4,0
53.0,0.327,0.168,-13.988,0,0.0499,0.912,0.0973,0.0999,76.779,3.09036667,4,0
43.81058053029821,0.569,0.184,-12.842,1,0.0584,0.908,0.114,0.309,110.916,3.60693333,4,0
20.0,0.394,0.372,-9.941,1,0.0395,0.919,0.0963,0.123,129.59,10.82266667,4,0
32.0,0.51,0.415,-13.368,0,0.0322,0.703,0.1,0.204,120.889,3.71355,4,0
39.0,0.562,0.187,-9.156,1,0.0313,0.921,0.0813,0.199,117.594,4.58321667,4,0
20.0,0.623,0.833,-1.541,1,0.0765,0.662,0.164,0.525,149.827,5.873333333,4,0
49.0,0.728,0.572,-10.043,1,0.0348,0.242,0.102,0.744,110.346,3.449916667,4,0
45.0,0.573,0.113,-16.915,1,0.0461,0.965,0.11,0.252,136.246,2.8988,4,0
37.0,0.535,0.0598,-17.601,1,0.0319,0.977,0.108,0.322,91.891,3.271283333,4,0
51.0,0.362,0.268,-11.272,1,0.0351,0.926,0.346,0.327,123.587,3.505883333,4,0
41.0,0.481,0.174,-15.988,1,0.0342,0.826,0.128,0.246,85.34,4.53623333,4,0
37.0,0.522,0.54,-8.743,1,0.0356,0.0513,0.0788,0.267,132.087,3.81445,4,0
12.0,0.484,0.508,-9.308,1,0.0364,0.376,0.0961,0.554,151.867,3.33621667,4,0
34.0,0.444,0.257,-11.913,1,0.0314,0.308,0.191,0.267,95.038,4.19778333,4,0
17.0,0.305,0.646,-8.794,0,0.0421,0.0918,0.119,0.397,179.766,4.04,3,0
27.0,0.52,0.448,-7.037,1,0.0314,0.189,0.259,0.101,149.904,4.924266667,4,0
21.0,0.494,0.844,-4.431,1,0.0452,0.0376,0.13,0.361,119.977,5.612,4,0
52.0,0.493,0.556,-11.351,1,0.102,0.714,0.287,0.409,146.057,3.23288333,4,0
34.0,0.747,0.567,-8.188,0,0.0436,0.545,0.163,0.453,107.021,3.95175,4,0
9.0,0.357,0.447,-12.069,1,0.0443,0.538,0.352,0.159,89.998,4.970833333,4,0
43.81058053029821,0.527,0.577,-8.112,1,0.0487,0.184,0.111,0.291,79.95,3.85888333,4,0
46.0,0.619,0.248,-15.649,0,0.0274,0.844,0.137,0.289,104.872,3.179116667,4,0
53.0,0.651,0.433,-7.826,0,0.0362,0.631,0.146,0.182,123.027,3.30636667,4,0
19.0,0.458,0.529,-6.566,1,0.0286,0.286,0.107,0.0767,119.924,3.3191,4,0
1.0,0.209,0.412,-9.733,1,0.0443,0.172,0.0843,0.162,86.26,5.09578333,3,0
50.0,0.457,0.379,-13.618,1,0.0342,0.434,0.202,0.363,78.49,4.83466667,3,0
29.0,0.763,0.498,-7.278,1,0.0746,0.192,0.0781,0.603,143.949,3.497583333,4,0
43.81058053029821,0.636,0.107,-18.738,1,0.037,0.913,0.103,0.31,82.641,5.65888333,4,0
51.0,0.498,0.141,-17.14,0,0.0386,0.956,0.109,0.352,139.099,3.18725,4,0
21.0,0.566,0.751,-7.28,1,0.0374,0.227,0.184,0.377,146.022,4.448033333,4,0
43.0,0.565,0.136,-12.179,1,0.0299,0.943,0.0952,0.349,83.013,2.91866667,4,0
23.0,0.523,0.472,-10.578,0,0.0691,0.838,0.103,0.359,169.994,4.623533333,4,0
51.0,0.643,0.436,-12.245,1,0.0273,0.724,0.11,0.422,91.485,3.34666667,4,0
21.0,0.634,0.486,-9.403,0,0.039,0.736,0.0681,0.158,119.942,4.492883333,4,0
7.0,0.575,0.645,-6.421,1,0.0348,0.204,0.194,0.166,123.955,5.658033333,3,0
33.0,0.536,0.288,-9.212,1,0.0289,0.956,0.112,0.119,115.725,3.1,4,0
50.0,0.609,0.143,-12.388,1,0.0282,0.893,0.156,0.189,87.153,2.93866667,4,0
9.0,0.478,0.651,-5.559,0,0.0621,0.29,0.49,0.577,93.191,3.6345,4,0
18.0,0.406,0.846,-6.073,0,0.223,0.264,0.235,0.55,180.064,8.558216667,4,0
49.0,0.415,0.257,-9.36,1,0.035,0.902,0.128,0.265,120.927,2.695116667,3,0
52.0,0.841,0.26,-15.331,0,0.0565,0.686,0.155,0.658,114.162,3.46998333,4,0
41.0,0.49,0.516,-6.934,1,0.0421,0.12,0.0654,0.383,156.671,4.013516667,4,0
78.0,0.628,0.877,-4.205,1,0.046,0.0155,0.113,0.721,101.992,3.62346667,4,0
49.0,0.654,0.237,-11.855,1,0.0342,0.945,0.11,0.206,136.013,3.232266667,4,0
68.0,0.654,0.336,-12.825,1,0.0379,0.858,0.0786,0.947,176.083,2.24,4,0
53.0,0.546,0.279,-10.435,1,0.0279,0.817,0.176,0.26,109.689,3.00781667,4,0
11.0,0.658,0.431,-12.718,0,0.03,0.615,0.0902,0.528,132.045,3.893933333,5,0
50.0,0.573,0.494,-8.938,0,0.0735,0.48,0.121,0.762,149.883,3.691266667,4,0
50.0,0.488,0.341,-8.582,1,0.0302,0.726,0.263,0.142,120.93,5.06045,4,0
15.0,0.518,0.53,-8.325,0,0.0309,0.442,0.0927,0.131,80.015,4.31605,4,0
60.0,0.493,0.4,-8.117,1,0.0261,0.0425,0.133,0.15,91.004,3.43681667,4,0
34.0,0.599,0.708,-5.567,1,0.0736,0.106,0.1,0.628,96.122,4.666666667,4,0
43.0,0.659,0.122,-12.573,1,0.0325,0.911,0.0724,0.181,92.521,4.26126667,4,0
61.0,0.353,0.148,-13.108,1,0.0421,0.934,0.112,0.297,88.203,3.0758,5,0
28.0,0.442,0.696,-6.768,1,0.0328,0.00384,0.163,0.0778,172.048,5.169116667,4,0
23.0,0.673,0.62,-10.25,1,0.0362,0.426,0.147,0.599,128.025,23.29155,4,0
43.81058053029821,0.766,0.563,-9.766,1,0.0396,0.422,0.142,0.706,93.079,2.490383333,4,0
50.0,0.438,0.383,-12.527,1,0.0322,0.655,0.127,0.322,83.823,3.5253,4,0
31.0,0.575,0.693,-12.873,0,0.0431,0.0968,0.106,0.449,102.052,5.719116667,4,0
68.0,0.815,0.372,-12.814,1,0.0752,0.166,0.0767,0.293,101.684,3.62245,4,0
43.81058053029821,0.441,0.283,-9.092,1,0.0304,0.765,0.076,0.225,79.664,4.5938,4,0
42.0,0.479,0.58,-8.793,1,0.0403,0.603,0.0745,0.384,95.994,3.670216667,4,0
48.0,0.155,0.0923,-17.707,1,0.0398,0.875,0.126,0.0384,80.869,4.28245,4,0
59.0,0.637,0.263,-9.094,0,0.0399,0.873,0.164,0.487,97.423,3.66266667,4,0
43.81058053029821,0.413,0.623,-6.83,1,0.0318,0.175,0.129,0.412,155.843,2.912883333,3,0
22.0,0.537,0.619,-7.68,1,0.0445,0.705,0.129,0.187,95.042,3.32765,4,0
20.0,0.727,0.636,-3.529,0,0.0307,0.228,0.064,0.69,131.987,6.397116667,4,0
39.0,0.578,0.715,-9.41,1,0.0341,0.088,0.185,0.895,155.885,3.812,4,0
8.0,0.503,0.785,-5.826,1,0.187,0.263,0.108,0.48,148.045,8.47275,3,0
62.0,0.559,0.466,-6.769,1,0.0362,0.315,0.0933,0.623,117.21,2.93378333,4,0
59.0,0.44,0.269,-10.769,1,0.0262,0.914,0.132,0.138,103.877,3.906383333,3,0
18.0,0.734,0.562,-8.875,1,0.0894,0.21,0.091,0.81,141.862,3.219666667,4,0
57.0,0.409,0.0533,-16.276,1,0.0517,0.932,0.113,0.172,67.36,4.9211,3,0
45.0,0.505,0.252,-10.169,1,0.0321,0.765,0.0829,0.393,80.83,2.78608333,4,0
55.0,0.811,0.38,-6.235,1,0.0406,0.712,0.309,0.647,98.04,3.1343,4,0
67.0,0.693,0.201,-9.903,1,0.0288,0.9,0.112,0.679,100.836,4.39133333,4,0
58.0,0.394,0.249,-10.484,1,0.0396,0.927,0.115,0.329,79.549,3.30673333,4,0
53.0,0.601,0.799,-7.069,0,0.0357,0.0861,0.0898,0.688,160.987,4.006,4,0
65.0,0.519,0.407,-7.682,0,0.0384,0.844,0.101,0.515,139.954,3.15245,4,0
52.0,0.641,0.415,-8.212,1,0.0294,0.69,0.0977,0.34,128.091,4.28125,4,0
61.0,0.577,0.17,-12.979,1,0.0462,0.865,0.133,0.36,174.192,4.54945,4,0
15.0,0.554,0.706,-11.458,0,0.0318,0.549,0.12,0.377,114.961,4.730433333,4,0
50.0,0.485,0.669,-4.95,1,0.0336,0.0802,0.422,0.486,134.008,4.174666667,4,0
50.0,0.46,0.842,-4.937,1,0.0373,0.0827,0.147,0.342,96.012,4.012216667,4,0
29.0,0.589,0.102,-16.807,1,0.0357,0.978,0.115,0.424,79.547,3.016283333,4,0
59.0,0.618,0.558,-8.184,1,0.0251,0.604,0.124,0.336,111.709,5.1512,4,0
55.0,0.618,0.454,-9.328,0,0.0348,0.587,0.136,0.42,79.934,3.362,4,0
31.0,0.573,0.679,-7.772,1,0.0263,0.0198,0.201,0.777,113.06,4.6096,4,0
13.0,0.447,0.252,-10.986,1,0.0377,0.669,0.279,0.174,120.777,2.833066667,4,0
43.81058053029821,0.485,0.38,-11.773,1,0.034,0.829,0.103,0.531,92.933,2.49355,4,0
43.81058053029821,0.361,0.153,-10.296,1,0.0332,0.879,0.0918,0.128,80.794,3.46445,4,0
38.0,0.645,0.402,-14.454,1,0.0299,0.499,0.362,0.438,80.056,6.932883333,4,0
54.0,0.675,0.195,-13.465,0,0.0346,0.868,0.126,0.275,91.935,3.46466667,4,0
51.0,0.569,0.129,-19.854,0,0.0401,0.942,0.0963,0.15,93.894,2.87556667,4,0
42.0,0.583,0.333,-14.111,0,0.0417,0.764,0.104,0.195,148.747,4.3,4,0
38.0,0.587,0.0984,-18.198,1,0.0424,0.87,0.103,0.221,124.808,2.887183333,4,0
10.0,0.318,0.535,-8.816,1,0.0745,0.712,0.0853,0.189,169.739,7.05885,5,0
43.0,0.7,0.252,-14.384,1,0.0308,0.921,0.117,0.552,97.51,2.92223333,4,0
5.0,0.658,0.179,-10.866,1,0.0448,0.689,0.17,0.191,128.128,3.976,4,0
23.0,0.53,0.765,-6.352,1,0.0864,0.564,0.124,0.24,96.079,5.400483333,4,0
40.0,0.585,0.404,-8.188,1,0.0477,0.458,0.121,0.43,125.267,4.378,4,0
56.0,0.441,0.138,-12.136,1,0.0352,0.93,0.105,0.119,85.492,2.96531667,4,0
43.81058053029821,0.64,0.549,-7.015,1,0.0345,0.655,0.0983,0.498,76.029,4.884883333,4,0
26.0,0.508,0.869,-5.393,1,0.0545,0.0256,0.0552,0.6,149.92,4.026666667,4,0
48.0,0.557,0.372,-12.523,1,0.0344,0.693,0.105,0.287,155.99,3.11538333,4,0
49.0,0.363,0.356,-10.857,1,0.0369,0.799,0.0861,0.249,193.841,3.13021667,4,0
61.0,0.631,0.402,-11.125,1,0.0286,0.616,0.0892,0.598,78.0,3.808,4,0
