Popularity,danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
5.0,0.272,0.203,-9.706,1,0.0294,0.784,0.0805,0.172,109.581,3.651783333,5,0
47.0,0.87,0.571,-7.667,1,0.0391,0.157,0.0992,0.858,119.983,198582.0,4,0
51.0,0.689,0.264,-10.809,1,0.229,0.742,0.0982,0.695,91.948,191170.0,4,0
38.0,0.282,0.939,-4.938,0,0.269,0.0037,0.162,0.201,150.058,236625.0,4,1
45.0,0.632,0.499,-7.975,0,0.0313,0.788,0.199,0.332,105.876,207020.0,4,0
44.0,0.534,0.544,-8.484,0,0.0415,0.189,0.0886,0.429,163.905,192500.0,4,0
43.81058053029821,0.685,0.817,-3.927,1,0.0271,0.05,0.383,0.876,127.983,3.712666667,4,0
29.0,0.666,0.948,-2.709,0,0.0466,0.28,0.299,0.768,103.997,231467.0,4,0
43.0,0.863,0.586,-6.512,1,0.0617,0.0074,0.103,0.823,111.968,2.792666667,4,0
43.81058053029821,0.664,0.942,-4.766,1,0.0368,0.212,0.177,0.351,111.989,3.003333333,4,0
78.0,0.692,0.497,-7.316,1,0.119,0.676,0.259,0.475,81.308,122067.0,4,1
43.0,0.261,0.993,-5.622,1,0.377,0.000292,0.637,0.0958,173.371,267773.0,4,1
52.0,0.448,0.796,-7.896,1,0.0283,0.000274,0.171,0.565,97.178,284907.0,4,1
52.0,0.664,0.302,-11.694,1,0.0499,0.694,0.139,0.592,146.089,219378.0,4,0
67.0,0.446,0.9,-3.541,0,0.0489,0.000102,0.0404,0.88,187.961,190787.0,4,1
44.0,0.52,0.795,-6.681,0,0.0408,0.000396,0.0941,0.371,127.885,235850.0,4,1
66.0,0.551,0.249,-11.392,1,0.06,0.68,0.112,0.257,156.02,233747.0,3,0
11.0,0.532,0.526,-6.812,1,0.0292,0.0468,0.053,0.536,75.996,3.917783333,4,0
73.0,0.965,0.857,-8.458,0,0.17,0.00131,0.0726,0.951,127.656,183760.0,4,0
74.0,0.619,0.603,-9.481,1,0.0342,0.712,0.0721,0.958,127.433,178933.0,4,1
82.0,0.672,0.855,-3.764,1,0.0397,0.021,0.323,0.646,123.056,182200.0,4,0
29.0,0.636,0.824,-7.458,1,0.134,0.137,0.208,0.765,184.05,149348.0,4,0
20.0,0.469,0.867,-5.311,1,0.0322,2.49e-06,0.451,0.211,125.436,186253.0,4,1
24.0,0.428,0.703,-5.042,0,0.0584,0.311,0.0815,0.489,175.799,301327.0,4,0
54.0,0.533,0.747,-5.678,0,0.0443,0.041,0.261,0.277,124.97,372133.0,4,1
44.0,0.687,0.64,-7.799,1,0.0515,0.523,0.327,0.97,84.965,151493.0,4,0
37.0,0.514,0.267,-14.426,1,0.0268,0.788,0.113,0.388,73.149,264493.0,4,1
72.0,0.628,0.882,-5.024,0,0.0323,0.259,0.065,0.853,95.083,184413.0,4,0
67.0,0.861,0.82,-4.807,0,0.0728,0.032,0.0706,0.781,118.04,187571.0,4,0
56.0,0.458,0.98,-3.651,1,0.0808,0.000205,0.127,0.4,118.964,258333.0,4,1
44.0,0.634,0.909,-8.332,1,0.0289,0.171,0.102,0.816,103.398,268467.0,4,1
54.0,0.648,0.437,-6.386,1,0.0316,0.0631,0.15,0.365,62.483,165301.0,4,1
41.0,0.291,0.963,-3.881,0,0.0726,0.000146,0.173,0.306,86.187,213448.0,4,1
59.0,0.371,0.921,-5.533,1,0.0784,0.0113,0.43,0.508,109.675,220538.0,4,1
30.0,0.357,0.623,-7.166,0,0.0423,0.0103,0.24,0.544,183.926,223427.0,3,1
63.0,0.466,0.632,-6.94,1,0.0326,0.465,0.135,0.246,68.893,259907.0,4,1
36.0,0.195,0.608,-8.497,1,0.031,0.0114,0.295,0.485,153.379,437600.0,4,1
85.0,0.503,0.548,-7.564,0,0.164,0.0751,0.145,0.441,94.036,228920.0,4,0
40.0,0.382,0.909,-7.644,1,0.0985,0.000109,0.172,0.446,88.642,141227.0,4,1
74.0,0.606,0.9,-4.504,1,0.119,0.0101,0.075,0.233,133.963,216504.0,4,0
34.0,0.74,0.958,-2.236,1,0.154,0.251,0.213,0.83,104.069,218507.0,4,1
36.0,0.594,0.872,-4.73,0,0.0338,0.00263,0.351,0.832,115.965,211627.0,4,1
80.0,0.691,0.829,-7.179,1,0.0412,0.0289,0.254,0.866,93.059,2.81923333,4,0
79.0,0.644,0.549,-5.415,0,0.0285,0.0209,0.134,0.167,90.04,253813.0,4,0
72.0,0.541,0.41,-6.816,1,0.0411,0.0434,0.0884,0.298,130.152,164203.0,5,0
43.0,0.672,0.906,-10.217,1,0.0592,0.011,0.0756,0.242,121.971,263173.0,4,1
34.0,0.358,0.94,-3.946,1,0.202,0.000581,0.367,0.126,178.09,283227.0,4,1
38.0,0.326,0.763,-5.804,0,0.0577,0.00795,0.328,0.592,98.692,230000.0,4,1
44.0,0.392,0.849,-4.609,1,0.049,0.00404,0.0869,0.416,166.245,184226.0,4,1
38.0,0.636,0.649,-7.317,0,0.0272,0.0696,0.0828,0.661,98.009,226613.0,4,0
68.0,0.523,0.828,-4.696,1,0.0762,0.0136,0.165,0.476,96.952,214827.0,4,0
31.0,0.837,0.514,-6.161,1,0.0518,0.31,0.0809,0.676,130.004,165533.0,4,0
27.0,0.676,0.686,-3.797,0,0.0458,0.475,0.318,0.736,140.053,225773.0,4,0
58.0,0.632,0.541,-12.129,1,0.242,0.341,0.0937,0.484,113.007,380500.0,4,0
80.0,0.967,0.583,-5.562,0,0.0789,0.0584,0.0519,0.964,117.0,242733.0,4,0
34.0,0.497,0.663,-3.813,0,0.0381,0.164,0.257,0.0661,149.744,239680.0,4,0
43.81058053029821,0.383,0.166,-13.003,1,0.0341,0.891,0.103,0.16,115.014,4.424,3,0
65.0,0.561,0.519,-8.467,1,0.0395,0.223,0.156,0.2,119.882,171000.0,4,0
73.0,0.667,0.827,-5.631,1,0.0368,0.0863,0.0565,0.573,107.95,161944.0,4,0
53.0,0.738,0.75,-5.034,0,0.135,0.0323,0.102,0.801,96.112,3.101783333,4,0
84.0,0.558,0.454,-5.335,1,0.0551,0.499,0.146,0.424,113.12,2.64323333,4,0
35.0,0.733,0.846,-4.866,1,0.0601,0.0269,0.147,0.576,104.926,202600.0,4,0
49.0,0.567,0.863,-8.155,1,0.0328,0.00277,0.346,0.492,130.004,166040.0,4,1
19.0,0.792,0.649,-4.55,1,0.045,0.00663,0.334,0.763,130.019,243289.0,4,0
62.0,0.443,0.934,-3.398,0,0.0501,0.00604,0.0779,0.401,93.43,202800.0,4,1
25.0,0.473,0.45,-5.673,0,0.0311,0.771,0.214,0.716,113.335,193160.0,4,0
27.0,0.485,0.428,-9.483,1,0.055,0.214,0.294,0.256,161.903,180396.0,3,1
44.0,0.456,0.514,-9.733,0,0.053,0.462,0.268,0.657,138.377,226907.0,4,1
55.0,0.613,0.608,-5.429,0,0.0263,0.0147,0.245,0.523,87.467,152468.0,4,1
38.0,0.548,0.562,-9.615,1,0.0281,0.0851,0.992,0.195,127.886,4.967533333,4,0
52.0,0.582,0.365,-11.04,1,0.0388,0.648,0.147,0.312,93.856,157973.0,4,1
22.0,0.651,0.729,-5.326,0,0.0272,0.122,0.217,0.756,87.965,225485.0,4,1
34.0,0.469,0.741,-6.628,1,0.0414,0.328,0.0996,0.673,114.583,241816.0,5,0
55.0,0.85,0.687,-8.967,0,0.0411,0.0522,0.0816,0.797,109.995,166909.0,4,0
55.0,0.91,0.711,-5.589,0,0.0564,0.0245,0.0829,0.631,108.045,197215.0,4,0
30.0,0.388,0.968,-4.736,1,0.0686,0.000993,0.913,0.412,128.907,387874.0,5,1
42.0,0.705,0.897,-4.751,0,0.0344,0.137,0.098,0.711,102.012,222320.0,4,0
35.0,0.317,0.4,-8.958,0,0.0415,0.693,0.116,0.394,180.352,234613.0,3,0
44.0,0.328,0.738,-6.356,1,0.0343,9.02e-05,0.283,0.264,132.121,317600.0,4,1
49.0,0.645,0.188,-19.37,1,0.0377,0.546,0.0952,0.0748,119.999,416333.0,4,1
60.0,0.588,0.576,-6.945,0,0.0367,0.218,0.172,0.66,129.155,436840.0,4,0
43.81058053029821,0.609,0.529,-6.859,1,0.106,0.545,0.127,0.474,60.349,235680.0,4,0
87.0,0.734,0.855,-4.578,0,0.135,0.0821,0.0901,0.54,121.955,139563.0,4,0
52.0,0.57,0.891,-3.6,0,0.128,0.00478,0.0248,0.831,169.979,114809.0,4,1
42.0,0.62,0.849,-6.582,0,0.0394,0.149,0.109,0.891,149.998,221554.0,4,0
86.0,0.599,0.448,-6.312,1,0.0232,0.163,0.106,0.168,95.05,263400.0,3,0
58.0,0.35,0.113,-18.804,1,0.0403,0.874,0.0751,0.151,128.271,218907.0,4,1
33.0,0.42,0.555,-5.775,0,0.0421,0.472,0.0784,0.287,116.071,3.887783333,4,0
26.0,0.723,0.854,-7.936,1,0.0585,0.00139,0.276,0.52,95.001,237584.0,4,0
84.0,0.445,0.537,-8.532,0,0.04,0.695,0.0944,0.131,122.769,4.072666667,4,0
57.0,0.431,0.371,-8.709,1,0.0272,0.547,0.0921,0.196,66.853,261880.0,4,1
68.0,0.515,0.766,-12.768,1,0.0343,0.0249,0.455,0.774,146.911,221000.0,4,1
46.0,0.63,0.524,-13.34,1,0.0391,0.00921,0.0933,0.961,118.187,136173.0,4,1
31.0,0.448,0.468,-7.031,0,0.0284,0.649,0.0395,0.471,146.19,243293.0,4,1
40.0,0.335,0.916,-8.521,1,0.0914,0.00397,0.938,0.67,155.115,235173.0,4,1
69.0,0.505,0.476,-12.897,1,0.0711,0.25,0.113,0.542,99.31,536227.0,4,1
59.0,0.473,0.898,-3.537,0,0.0363,7.34e-06,0.311,0.405,104.031,347941.0,4,1
3.0,0.385,0.919,-4.154,0,0.0642,0.00019,0.358,0.469,153.02,235840.0,4,1
45.0,0.649,0.429,-7.43,1,0.0239,0.231,0.164,0.243,92.011,4.358883333,4,0
51.0,0.663,0.649,-6.936,0,0.0296,0.0173,0.113,0.594,137.955,198890.0,4,0
71.0,0.58,0.748,-5.433,1,0.0323,0.00935,0.753,0.584,109.781,216760.0,4,1
67.0,0.652,0.876,-3.323,1,0.0359,0.0307,0.449,0.695,126.007,212513.0,4,1
46.0,0.794,0.742,-6.497,0,0.103,0.0352,0.124,0.657,100.002,192888.0,4,0
16.0,0.7,0.932,-6.926,1,0.0349,0.208,0.335,0.811,109.929,207907.0,4,0
26.0,0.654,0.78,-4.612,1,0.0676,0.0239,0.239,0.626,148.149,184288.0,4,0
24.0,0.397,0.769,-7.042,1,0.0449,0.0358,0.935,0.426,83.718,6.236683333,4,0
64.0,0.574,0.31,-10.547,1,0.0376,0.813,0.111,0.279,99.043,216402.0,4,0
60.0,0.633,0.922,-4.842,0,0.0454,0.116,0.071,0.686,84.11,4.058883333,4,0
35.0,0.604,0.939,-3.405,1,0.0455,0.00059,0.185,0.915,127.812,234520.0,4,1
16.0,0.603,0.637,-6.24,0,0.0274,0.516,0.156,0.555,108.057,197886.0,4,1
45.0,0.627,0.688,-4.883,0,0.0682,0.171,0.131,0.224,155.955,193875.0,4,0
26.0,0.435,0.786,-7.856,1,0.0526,0.368,0.0489,0.735,99.895,310773.0,1,0
22.0,0.549,0.389,-9.532,1,0.03,0.236,0.102,0.4,122.011,219483.0,4,1
51.0,0.511,0.701,-7.861,1,0.0252,0.000253,0.0631,0.189,84.318,310333.0,4,1
19.0,0.532,0.5,-6.3,0,0.0265,0.51,0.0959,0.642,99.739,274880.0,4,0
28.0,0.528,0.538,-5.054,1,0.0335,0.286,0.25,0.343,189.841,210275.0,3,0
21.0,0.0993,0.735,-6.51,1,0.0403,1.77e-05,0.209,0.323,196.637,302811.0,4,1
32.0,0.308,0.904,-3.92,0,0.0584,0.00741,0.252,0.308,110.78,433360.0,4,1
41.0,0.578,0.799,-10.465,1,0.0268,0.108,0.33,0.669,95.503,272781.0,4,1
41.0,0.829,0.718,-5.888,1,0.0518,0.00238,0.0746,0.538,118.048,286236.0,4,0
78.0,0.572,0.835,-6.219,1,0.0317,0.171,0.0702,0.795,129.981,4.02666667,4,1
52.0,0.631,0.851,-5.871,1,0.04,0.392,0.57,0.469,107.008,261040.0,4,1
34.0,0.462,0.946,-5.363,1,0.045,0.000451,0.08,0.545,162.104,283027.0,4,1
64.0,0.468,0.851,-3.617,1,0.0398,0.000281,0.0644,0.293,92.079,252360.0,4,1
15.0,0.206,0.0758,-22.17,1,0.0407,0.882,0.191,0.346,82.356,226280.0,1,1
37.0,0.568,0.787,-4.632,0,0.0285,0.00278,0.0825,0.238,119.953,226238.0,4,1
42.0,0.402,0.913,-4.913,1,0.0644,0.00294,0.175,0.687,179.704,201667.0,4,1
39.0,0.645,0.334,-6.709,0,0.0288,0.731,0.113,0.508,91.337,145347.0,4,0
39.0,0.602,0.405,-7.157,1,0.0319,0.903,0.133,0.321,137.743,203869.0,4,0
45.0,0.764,0.662,-10.231,0,0.263,0.28,0.0918,0.808,88.784,237400.0,4,1
54.0,0.44,0.293,-10.607,1,0.0439,0.799,0.0784,0.209,135.258,208787.0,4,0
33.0,0.683,0.347,-10.392,1,0.0473,0.549,0.0907,0.437,80.009,157630.0,4,0
22.0,0.423,0.312,-11.104,0,0.0368,0.865,0.957,0.292,123.132,337653.0,4,1
60.0,0.97,0.739,-4.917,0,0.295,0.155,0.111,0.414,120.061,168000.0,4,0
56.0,0.566,0.124,-18.166,0,0.0431,0.709,0.132,0.11,79.924,374440.0,4,1
37.0,0.383,0.893,-3.998,0,0.109,0.0325,0.146,0.558,178.077,211453.0,4,1
43.0,0.796,0.971,-6.339,1,0.0882,0.025,0.32,0.963,133.159,193142.0,4,0
24.0,0.505,0.987,-4.037,1,0.0464,1.28e-05,0.137,0.848,140.148,112583.0,4,1
50.0,0.356,0.205,-7.617,0,0.0304,0.756,0.0916,0.177,107.057,259189.0,4,1
37.0,0.35,0.835,-4.386,1,0.112,0.00257,0.355,0.587,126.778,143853.0,4,1
65.0,0.493,0.636,-7.408,1,0.0256,0.0629,0.0921,0.279,79.419,284907.0,4,1
37.0,0.938,0.463,-13.124,1,0.479,0.035,0.1,0.46,119.878,1.86035,4,0
57.0,0.741,0.598,-7.496,0,0.0271,0.146,0.321,0.629,91.99,177227.0,4,1
67.0,0.411,0.364,-15.335,1,0.0743,0.951,0.126,0.0685,95.967,391257.0,3,0
29.0,0.518,0.729,-7.141,0,0.0269,0.304,0.107,0.482,106.956,238827.0,4,0
83.0,0.788,0.844,-3.131,1,0.0334,0.25,0.0723,0.382,113.324,251240.0,4,0
31.0,0.724,0.55,-10.16,1,0.0319,0.000655,0.0697,0.254,132.981,180451.0,4,1
48.0,0.595,0.759,-4.245,0,0.0423,0.141,0.172,0.515,80.953,163733.0,4,0
49.0,0.716,0.782,-6.283,0,0.0515,0.149,0.366,0.911,77.022,183506.0,4,1
28.0,0.733,0.903,-6.019,1,0.0627,0.00592,0.0803,0.728,124.992,205497.0,4,0
34.0,0.754,0.723,-6.47,0,0.037,0.264,0.22,0.695,102.99,211456.0,4,0
64.0,0.526,0.665,-4.997,1,0.0243,0.407,0.169,0.285,158.493,273467.0,4,1
41.0,0.582,0.365,-8.033,0,0.0417,0.639,0.103,0.304,143.472,192000.0,4,0
62.0,0.78,0.591,-7.764,1,0.09,0.807,0.23,0.771,126.803,166280.0,4,0
58.0,0.357,0.866,-6.324,1,0.0411,0.00191,0.0815,0.721,129.071,492947.0,4,1
37.0,0.829,0.611,-8.415,0,0.204,0.334,0.0987,0.66,118.034,158644.0,4,0
22.0,0.23,0.708,-8.762,1,0.0403,3e-05,0.234,0.201,145.007,381360.0,3,1
43.81058053029821,0.503,0.667,-4.166,1,0.0307,0.00104,0.0991,0.68,105.033,173227.0,4,0
43.0,0.446,0.964,-5.47,0,0.169,0.000906,0.131,0.308,164.009,210987.0,4,1
44.0,0.667,0.543,-7.467,1,0.0329,0.416,0.102,0.818,118.332,306467.0,4,1
50.0,0.416,0.971,-2.759,0,0.499,0.0243,0.318,0.504,174.954,211827.0,4,1
45.0,0.627,0.575,-7.38,1,0.232,0.78,0.336,0.494,78.546,183451.0,4,0
69.0,0.369,0.424,-5.431,1,0.0318,0.64,0.184,0.181,179.597,203991.0,4,0
21.0,0.724,0.728,-7.369,1,0.0295,0.0474,0.0888,0.961,113.022,195138.0,4,1
36.0,0.572,0.695,-7.929,0,0.028,0.00298,0.171,0.252,140.005,250018.0,4,0
45.0,0.536,0.552,-8.267,1,0.0365,0.296,0.104,0.182,112.016,197232.0,4,0
27.0,0.374,0.701,-6.683,1,0.0657,0.0261,0.139,0.253,157.528,351093.0,4,1
64.0,0.214,0.931,-3.347,0,0.143,0.000705,0.0797,0.233,162.115,348387.0,4,1
54.0,0.595,0.489,-6.947,0,0.0427,0.636,0.114,0.489,139.723,190500.0,4,0
40.0,0.583,0.573,-5.42,1,0.0811,0.208,0.285,0.783,184.062,233630.0,4,1
12.0,0.199,0.948,-5.012,0,0.0511,0.000397,0.128,0.253,163.499,220316.0,4,1
67.0,0.541,0.907,-4.512,1,0.0642,0.0158,0.34,0.434,80.029,187653.0,4,1
5.0,0.432,0.968,-5.682,0,0.07,1.02e-05,0.1,0.397,107.93,118000.0,4,1
30.0,0.291,0.846,-8.196,1,0.0485,0.0531,0.239,0.593,77.952,217360.0,4,1
55.0,0.687,0.898,-3.926,0,0.0464,0.00127,0.0743,0.436,100.014,203913.0,4,1
30.0,0.476,0.729,-7.457,0,0.0492,0.431,0.0775,0.967,165.378,291520.0,4,0
73.0,0.618,0.793,-5.711,1,0.0601,0.204,0.126,0.459,101.015,347526.0,4,0
50.0,0.574,0.456,-5.66,1,0.0259,0.157,0.251,0.234,62.261,298893.0,4,1
36.0,0.286,0.954,-3.391,0,0.108,0.000211,0.305,0.489,173.142,159516.0,4,1
68.0,0.738,0.844,-5.743,0,0.14,0.00536,0.397,0.243,128.005,195938.0,4,0
52.0,0.458,0.369,-12.132,0,0.0711,0.305,0.339,0.239,53.437,218125.0,4,0
43.81058053029821,0.68,0.895,-4.515,1,0.0306,0.0144,0.229,0.659,118.023,4.365116667,4,0
47.0,0.52,0.795,-3.452,1,0.345,0.177,0.107,0.394,67.875,193013.0,4,0
32.0,0.557,0.854,-5.878,0,0.0503,0.00467,0.592,0.399,101.968,190267.0,4,1
52.0,0.435,0.774,-5.052,1,0.0631,0.014,0.127,0.448,147.466,228707.0,4,1
35.0,0.443,0.948,-3.91,0,0.0549,3.16e-05,0.142,0.859,186.161,138400.0,3,1
49.0,0.695,0.528,-5.903,0,0.0571,0.434,0.0666,0.487,116.776,170773.0,4,0
22.0,0.604,0.558,-12.885,0,0.0362,0.106,0.0854,0.968,156.618,305973.0,4,0
81.0,0.388,0.338,-10.054,1,0.0329,0.652,0.248,0.478,177.765,303373.0,4,0
43.0,0.503,0.906,-4.627,1,0.0538,0.000553,0.127,0.723,151.001,243249.0,4,1
70.0,0.574,0.96,-4.906,1,0.032,0.0457,0.121,0.978,117.486,4.24555,4,1
82.0,0.615,0.422,-8.019,0,0.0504,0.604,0.112,0.185,135.859,214094.0,5,0
55.0,0.637,0.457,-8.455,1,0.259,0.402,0.231,0.4,66.743,168896.0,3,0
49.0,0.848,0.743,-7.095,0,0.0804,0.362,0.102,0.706,100.036,194400.0,4,0
19.0,0.577,0.85,-3.932,1,0.0568,0.00454,0.124,0.561,127.993,3.4298,4,0
16.0,0.393,0.321,-12.376,0,0.0345,0.43,0.0865,0.129,175.77,211000.0,3,1
79.0,0.528,0.453,-9.398,1,0.0396,0.355,0.104,0.281,119.761,196678.0,4,0
70.0,0.642,0.794,-7.908,1,0.0309,6.98e-05,0.146,0.785,119.55,277867.0,4,0
43.81058053029821,0.588,0.58,-9.348,1,0.0623,0.309,0.346,0.36,130.026,268114.0,4,1
76.0,0.822,0.743,-4.772,0,0.28,0.016,0.127,0.636,84.459,242001.0,4,0
33.0,0.326,0.798,-8.676,0,0.0555,0.00664,0.972,0.777,163.619,336400.0,4,1
43.81058053029821,0.439,0.863,-5.242,1,0.0466,0.000964,0.292,0.498,170.017,232853.0,4,1
32.0,0.557,0.674,-4.547,0,0.0328,0.0484,0.105,0.362,143.886,218478.0,4,0
43.0,0.505,0.916,-5.882,1,0.037,0.000164,0.197,0.271,98.986,215707.0,4,1
39.0,0.577,0.497,-8.31,0,0.0356,0.203,0.113,0.31,140.024,230115.0,4,0
38.0,0.67,0.967,-3.313,0,0.0495,0.172,0.319,0.87,132.023,210600.0,4,0
55.0,0.67,0.597,-9.85,0,0.0362,0.355,0.328,0.778,131.036,176000.0,4,0
59.0,0.441,0.868,-5.516,0,0.0714,0.000121,0.145,0.366,162.0,163720.0,4,1
36.0,0.538,0.502,-13.22,1,0.0331,0.219,0.0856,0.414,81.297,267853.0,4,1
53.0,0.472,0.88,-4.925,1,0.0519,0.0257,0.0506,0.5,146.929,198467.0,4,1
42.0,0.832,0.636,-6.128,0,0.061,0.448,0.11,0.681,109.996,159273.0,4,0
38.0,0.639,0.639,-7.976,0,0.0445,0.343,0.95,0.545,104.899,4.647333333,4,0
43.81058053029821,0.302,0.211,-19.351,1,0.105,0.165,0.197,0.398,159.61,23320.0,4,1
48.0,0.598,0.56,-10.89,1,0.0458,0.00428,0.121,0.38,92.086,349213.0,4,1
18.0,0.58,0.556,-7.231,0,0.025,0.441,0.164,0.227,91.998,241810.0,4,1
29.0,0.544,0.539,-7.721,0,0.0265,0.0362,0.329,0.347,68.546,286187.0,4,0
2.0,0.386,0.116,-12.845,1,0.041,0.967,0.071,0.105,118.17,3.066216667,4,0
54.0,0.548,0.967,-2.759,0,0.0898,0.00364,0.461,0.526,105.949,129340.0,4,1
41.0,0.718,0.304,-10.176,1,0.0688,0.772,0.141,0.556,99.788,243187.0,4,0
25.0,0.408,0.92,-3.729,1,0.133,9.56e-06,0.426,0.181,126.947,163862.0,4,1
57.0,0.363,0.553,-7.698,1,0.0299,0.00754,0.909,0.0908,142.865,330840.0,4,1
45.0,0.621,0.799,-10.119,1,0.0648,0.0668,0.111,0.739,157.925,198228.0,4,0
39.0,0.398,0.538,-7.972,1,0.0472,0.83,0.746,0.369,124.625,402400.0,4,1
32.0,0.437,0.687,-13.638,0,0.035,0.00388,0.285,0.608,128.98,289173.0,4,1
24.0,0.24,0.914,-4.929,1,0.0991,0.00313,0.95,0.455,86.228,8.256,4,0
63.0,0.5,0.817,-3.501,1,0.0459,0.00054,0.152,0.599,90.01,233129.0,4,1
42.0,0.94,0.843,-1.854,0,0.167,0.168,0.0536,0.856,112.06,234888.0,4,0
49.0,0.529,0.586,-9.165,1,0.025,0.189,0.0649,0.422,143.982,277533.0,4,1
71.0,0.613,0.441,-11.999,1,0.0309,0.546,0.0869,0.525,87.573,360667.0,4,1
61.0,0.709,0.96,-4.465,1,0.0898,0.00157,0.893,0.665,133.037,232667.0,4,0
70.0,0.48,0.536,-11.166,1,0.0427,0.488,0.155,0.581,80.617,508200.0,3,1
75.0,0.284,0.875,-6.069,0,0.0422,0.00752,0.402,0.595,75.009,340907.0,4,1
44.0,0.584,0.949,-5.425,0,0.0515,0.00193,0.215,0.7,100.712,173320.0,4,0
44.0,0.539,0.811,-11.224,0,0.0886,0.0616,0.0644,0.553,133.829,176600.0,4,1
10.0,0.647,0.86,-5.307,0,0.0409,0.0805,0.0484,0.818,130.112,219627.0,4,0
29.0,0.471,0.732,-6.493,0,0.0517,0.059,0.469,0.0569,119.991,257037.0,4,1
47.0,0.505,0.928,-5.457,0,0.0319,0.000193,0.205,0.513,138.023,170080.0,4,0
37.0,0.851,0.322,-11.078,0,0.323,0.293,0.168,0.503,129.93,187846.0,4,0
53.0,0.84,0.859,-4.28,0,0.129,0.233,0.142,0.939,113.938,238576.0,4,0
60.0,0.526,0.458,-9.472,1,0.0384,0.766,0.109,0.501,76.972,251173.0,4,0
38.0,0.492,0.952,-5.915,1,0.0407,6.4e-06,0.105,0.294,111.994,214533.0,4,1
42.0,0.254,0.377,-8.518,0,0.0299,0.677,0.135,0.177,60.449,201027.0,4,1
28.0,0.775,0.81,-4.89,1,0.0744,0.499,0.0773,0.322,99.978,201093.0,4,0
62.0,0.599,0.901,-4.842,0,0.071,0.000766,0.0597,0.536,100.995,229640.0,4,1
28.0,0.379,0.638,-10.154,1,0.0823,0.577,0.701,0.325,168.535,213213.0,4,0
60.0,0.399,0.881,-4.341,1,0.0347,0.0019,0.39,0.272,84.58,380893.0,4,1
82.0,0.356,0.684,-7.347,1,0.0878,0.152,0.101,0.347,87.188,3.22888333,4,0
61.0,0.631,0.597,-7.382,0,0.026,0.379,0.146,0.665,107.26,244440.0,4,1
69.0,0.425,0.732,-6.883,1,0.0396,0.00194,0.171,0.333,117.98,240796.0,4,1
44.0,0.414,0.476,-6.52,1,0.0302,0.91,0.0863,0.24,94.087,182053.0,4,1
64.0,0.292,0.714,-4.919,1,0.0316,0.000658,0.102,0.462,151.412,266280.0,3,1
15.0,0.523,0.451,-8.292,0,0.0419,0.425,0.0879,0.506,124.275,258880.0,4,0
75.0,0.899,0.691,-7.554,1,0.0497,0.18,0.135,0.865,107.951,2.088366667,4,0
26.0,0.415,0.749,-7.589,0,0.0348,0.0196,0.0931,0.37,98.244,311440.0,3,0
31.0,0.824,0.597,-8.071,0,0.0387,0.681,0.266,0.722,123.036,234146.0,4,0
43.0,0.602,0.329,-7.788,1,0.0285,0.81,0.126,0.135,111.986,246579.0,4,0
39.0,0.271,0.746,-8.828,1,0.0559,0.131,0.765,0.173,79.02,6.379116667,4,0
41.0,0.814,0.712,-6.225,0,0.277,0.344,0.0719,0.929,110.15,151898.0,4,0
72.0,0.729,0.989,-4.613,0,0.049,0.0102,0.443,0.84,126.47,352906.0,4,1
34.0,0.75,0.752,-5.776,1,0.0399,0.209,0.131,0.527,140.001,3.639116667,4,0
48.0,0.604,0.879,-6.862,0,0.092,0.0489,0.0942,0.217,97.007,189425.0,4,1
54.0,0.469,0.486,-15.076,0,0.0427,0.149,0.123,0.595,130.737,239267.0,4,1
49.0,0.63,0.902,-4.265,1,0.103,0.00427,0.328,0.759,120.964,214641.0,4,1
19.0,0.569,0.753,-6.946,1,0.0376,0.00189,0.619,0.376,94.289,206267.0,4,1
57.0,0.348,0.987,-3.172,0,0.232,1.62e-05,0.286,0.135,159.995,211893.0,4,1
53.0,0.742,0.56,-7.905,1,0.0424,0.325,0.538,0.715,122.202,283840.0,4,1
70.0,0.472,0.745,-5.297,1,0.0356,0.000607,0.0957,0.0631,180.06,252926.0,4,0
26.0,0.528,0.721,-3.905,1,0.0355,0.0002,0.315,0.483,135.969,151920.0,4,1
58.0,0.585,0.8,-6.094,1,0.035,0.0017,0.0981,0.368,110.971,222936.0,4,1
30.0,0.334,0.884,-4.923,1,0.0399,0.135,0.126,0.552,163.04,318320.0,4,1
77.0,0.653,0.809,-4.057,1,0.0474,0.194,0.165,0.55,92.213,210773.0,4,0
80.0,0.53,0.593,-7.286,1,0.0545,0.385,0.314,0.538,125.723,2.64228333,4,0
22.0,0.421,0.451,-6.684,0,0.032,0.683,0.108,0.456,179.938,214518.0,3,0
78.0,0.733,0.886,-1.856,0,0.0426,0.0481,0.191,0.696,126.031,2.92391667,4,0
4.0,0.679,0.697,-5.369,0,0.0454,0.0148,0.124,0.776,110.558,247011.0,4,1
86.0,0.964,0.398,-8.981,0,0.0795,0.00151,0.101,0.563,105.012,178405.0,4,1
36.0,0.417,0.538,-6.085,1,0.0285,0.358,0.107,0.338,137.443,4.658,4,0
58.0,0.571,0.901,-9.152,1,0.0568,0.0457,0.0753,0.645,137.317,221747.0,4,1
39.0,0.305,0.597,-9.055,1,0.0307,0.0739,0.098,0.415,150.558,226160.0,4,1
